,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
272,Bob Wilkerson,SF,23,DEN,81,,34.3,4.7,11.6,.408,,,,4.7,11.6,.408,.408,1.9,2.6,.748,1.2,4.6,5.9,5.4,1.6,0.3,3.6,3.4,11.4
273,Jamaal Wilkes*,SF,24,LAL,51,,29.2,5.4,12.4,.440,,,,5.4,12.4,.440,.440,2.1,2.9,.716,2.2,5.2,7.5,3.6,1.5,0.4,2.1,3.2,12.9
274,Chuck Williams,PG,31,BUF,73,,27.4,2.8,6.0,.477,,,,2.8,6.0,.477,.477,1.6,1.9,.826,0.4,1.5,1.9,4.3,0.7,0.1,2.1,1.9,7.3
275,Gus Williams,PG,24,SEA,79,,32.6,7.6,16.9,.451,,,,7.6,16.9,.451,.451,2.9,3.5,.817,1.1,2.2,3.2,3.7,2.3,0.5,2.4,2.5,18.1
276,Nate Williams,SG,27,TOT,73,,17.1,4.3,9.9,.431,,,,4.3,9.9,.431,.431,1.4,1.7,.835,0.9,1.9,2.8,1.0,0.8,0.5,1.1,2.5,9.9
277,Ray Williams,PG,23,NYK,81,,19.1,3.8,8.5,.443,,,,3.8,8.5,.443,.443,1.8,2.6,.705,1.0,1.5,2.6,4.5,1.3,0.2,3.0,2.6,9.3
278,John Williamson,SG,26,TOT,75,,36.4,9.6,22.0,.438,,,,9.6,22.0,.438,.438,4.4,5.2,.847,0.9,2.1,3.0,2.9,1.3,0.1,3.0,3.1,23.7
279,Bill Willoughby,SF,20,BUF,56,,19.3,2.8,6.5,.430,,,,2.8,6.5,.430,.430,1.1,1.4,.800,1.4,2.6,3.9,0.7,0.4,0.8,1.0,2.3,6.7
280,Bobby Wilson,SG,27,IND,12,,7.2,1.2,3.0,.389,,,,1.2,3.0,.389,.389,0.2,0.3,.667,0.5,0.5,1.0,0.7,0.2,0.1,0.5,1.3,2.5
281,Brian Winters,SG,25,MIL,80,,34.4,8.4,18.2,.463,,,,8.4,18.2,.463,.463,3.1,3.7,.840,1.1,2.0,3.1,4.9,1.6,0.3,3.0,3.0,19.9
282,Willie Wise,SF,30,SEA,2,,5.0,0.0,1.5,.000,,,,0.0,1.5,.000,.000,0.5,2.0,.250,1.0,0.5,1.5,0.0,0.0,0.0,0.0,1.0,0.5
283,Dave Wohl,PG,28,NJN,10,,11.8,1.2,3.4,.353,,,,1.2,3.4,.353,.353,1.1,1.2,.917,0.1,0.3,0.4,1.3,0.3,0.0,1.6,2.4,3.5
284,Larry Wright,PG,23,WSB,70,,20.9,4.0,8.1,.496,,,,4.0,8.1,.496,.496,1.1,1.5,.710,0.4,1.0,1.5,3.7,1.0,0.2,1.9,2.8,9.2
