,date,start_time,away_team,away_pts,home_team,home_pts,attendance,stadium
2806,"Sun, Nov 17, 2019",3:00p,Philadelphia 76ers,114,Cleveland Cavaliers,95,"19,432",Rocket Mortgage Fieldhouse
2807,"Sun, Nov 17, 2019",3:30p,Boston Celtics,99,Sacramento Kings,100,"16,633",Golden 1 Center
2808,"Sun, Nov 17, 2019",6:00p,Denver Nuggets,131,Memphis Grizzlies,114,"14,227",FedEx Forum
2809,"Sun, Nov 17, 2019",6:00p,Washington Wizards,121,Orlando Magic,125,"16,344",Amway Center
2810,"Sun, Nov 17, 2019",7:00p,Golden State Warriors,100,New Orleans Pelicans,108,"16,812",Smoothie King Center
2811,"Sun, Nov 17, 2019",9:30p,Atlanta Hawks,101,Los Angeles Lakers,122,"18,997",STAPLES Center
2812,"Mon, Nov 18, 2019",7:00p,Cleveland Cavaliers,105,New York Knicks,123,"17,097",Madison Square Garden (IV)
2813,"Mon, Nov 18, 2019",7:30p,Indiana Pacers,115,Brooklyn Nets,86,"14,140",Barclays Center
2814,"Mon, Nov 18, 2019",7:30p,Charlotte Hornets,96,Toronto Raptors,132,"19,800",Scotiabank Arena
2815,"Mon, Nov 18, 2019",8:00p,Milwaukee Bucks,115,Chicago Bulls,101,"17,565",United Center
2816,"Mon, Nov 18, 2019",8:00p,Portland Trail Blazers,108,Houston Rockets,132,"18,055",Toyota Center
2817,"Mon, Nov 18, 2019",8:30p,San Antonio Spurs,110,Dallas Mavericks,117,"19,637",American Airlines Center
2818,"Mon, Nov 18, 2019",9:00p,Boston Celtics,99,Phoenix Suns,85,"15,193",Talking Stick Resort Arena
2819,"Mon, Nov 18, 2019",9:00p,Minnesota Timberwolves,112,Utah Jazz,102,"18,306",Vivint Smart Home Arena
2820,"Mon, Nov 18, 2019",10:30p,Oklahoma City Thunder,88,Los Angeles Clippers,90,"19,068",STAPLES Center
2821,"Tue, Nov 19, 2019",8:00p,Golden State Warriors,114,Memphis Grizzlies,95,"14,511",FedEx Forum
2822,"Tue, Nov 19, 2019",8:00p,Portland Trail Blazers,104,New Orleans Pelicans,115,"15,021",Smoothie King Center
2823,"Tue, Nov 19, 2019",10:00p,Phoenix Suns,116,Sacramento Kings,120,"16,732",Golden 1 Center
2824,"Tue, Nov 19, 2019",10:30p,Oklahoma City Thunder,107,Los Angeles Lakers,112,"18,997",STAPLES Center
2825,"Wed, Nov 20, 2019",7:00p,New York Knicks,104,Philadelphia 76ers,109,"20,384",Wells Fargo Center
2826,"Wed, Nov 20, 2019",7:00p,San Antonio Spurs,132,Washington Wizards,138,"14,579",Capital One Arena
2827,"Wed, Nov 20, 2019",7:30p,Milwaukee Bucks,135,Atlanta Hawks,127,"16,441",State Farm Arena
2828,"Wed, Nov 20, 2019",7:30p,Charlotte Hornets,91,Brooklyn Nets,101,"14,011",Barclays Center
2829,"Wed, Nov 20, 2019",7:30p,Golden State Warriors,94,Dallas Mavericks,142,"19,569",American Airlines Center
2830,"Wed, Nov 20, 2019",7:30p,Cleveland Cavaliers,100,Miami Heat,124,"19,600",AmericanAirlines Arena
2831,"Wed, Nov 20, 2019",7:30p,Orlando Magic,97,Toronto Raptors,113,"19,800",Scotiabank Arena
2832,"Wed, Nov 20, 2019",8:00p,Detroit Pistons,89,Chicago Bulls,109,"18,119",United Center
2833,"Wed, Nov 20, 2019",8:00p,Utah Jazz,103,Minnesota Timberwolves,95,"13,177",Target Center
2834,"Wed, Nov 20, 2019",9:00p,Houston Rockets,95,Denver Nuggets,105,"17,778",Pepsi Center
2835,"Wed, Nov 20, 2019",10:00p,Boston Celtics,104,Los Angeles Clippers,107,"19,068",STAPLES Center
2836,"Thu, Nov 21, 2019",8:00p,Portland Trail Blazers,129,Milwaukee Bucks,137,"17,385",Fiserv Forum
2837,"Thu, Nov 21, 2019",10:30p,New Orleans Pelicans,124,Phoenix Suns,121,"13,903",Talking Stick Resort Arena
2838,"Fri, Nov 22, 2019",7:00p,Atlanta Hawks,103,Detroit Pistons,128,"15,399",Little Caesars Arena
2839,"Fri, Nov 22, 2019",7:00p,Charlotte Hornets,118,Washington Wizards,125,"15,053",Capital One Arena
2840,"Fri, Nov 22, 2019",7:30p,Sacramento Kings,97,Brooklyn Nets,116,"15,619",Barclays Center
2841,"Fri, Nov 22, 2019",8:00p,Miami Heat,116,Chicago Bulls,108,"18,953",United Center
2842,"Fri, Nov 22, 2019",8:00p,Los Angeles Lakers,130,Oklahoma City Thunder,127,"18,203",Chesapeake Energy Arena
2843,"Fri, Nov 22, 2019",8:00p,San Antonio Spurs,104,Philadelphia 76ers,115,"20,927",Wells Fargo Center
2844,"Fri, Nov 22, 2019",8:30p,Cleveland Cavaliers,101,Dallas Mavericks,143,"19,639",American Airlines Center
2845,"Fri, Nov 22, 2019",9:00p,Boston Celtics,92,Denver Nuggets,96,"19,520",Pepsi Center
2846,"Fri, Nov 22, 2019",9:00p,Golden State Warriors,109,Utah Jazz,113,"18,306",Vivint Smart Home Arena
2847,"Fri, Nov 22, 2019",10:30p,Houston Rockets,119,Los Angeles Clippers,122,"19,068",STAPLES Center
2848,"Sat, Nov 23, 2019",5:00p,Phoenix Suns,100,Minnesota Timberwolves,98,"17,362",Target Center
2849,"Sat, Nov 23, 2019",7:00p,Chicago Bulls,116,Charlotte Hornets,115,"17,891",Spectrum Center
2850,"Sat, Nov 23, 2019",7:00p,Orlando Magic,106,Indiana Pacers,111,"16,446",Bankers Life Fieldhouse
2851,"Sat, Nov 23, 2019",7:30p,Toronto Raptors,119,Atlanta Hawks,116,"16,931",State Farm Arena
2852,"Sat, Nov 23, 2019",7:30p,San Antonio Spurs,111,New York Knicks,104,"19,320",Madison Square Garden (IV)
2853,"Sat, Nov 23, 2019",7:30p,Miami Heat,86,Philadelphia 76ers,113,"21,017",Wells Fargo Center
2854,"Sat, Nov 23, 2019",8:00p,Portland Trail Blazers,104,Cleveland Cavaliers,110,"19,432",Rocket Mortgage Fieldhouse
2855,"Sat, Nov 23, 2019",8:00p,Los Angeles Lakers,109,Memphis Grizzlies,108,"17,794",FedEx Forum
2856,"Sat, Nov 23, 2019",8:30p,Detroit Pistons,90,Milwaukee Bucks,104,"17,585",Fiserv Forum
2857,"Sat, Nov 23, 2019",9:00p,New Orleans Pelicans,120,Utah Jazz,128,"18,306",Vivint Smart Home Arena
2858,"Sun, Nov 24, 2019",3:30p,Dallas Mavericks,137,Houston Rockets,123,"18,055",Toyota Center
2859,"Sun, Nov 24, 2019",6:00p,Brooklyn Nets,103,New York Knicks,101,"18,770",Madison Square Garden (IV)
2860,"Sun, Nov 24, 2019",6:00p,Sacramento Kings,113,Washington Wizards,106,"15,885",Capital One Arena
2861,"Sun, Nov 24, 2019",8:00p,Phoenix Suns,104,Denver Nuggets,116,"19,520",Pepsi Center
2862,"Sun, Nov 24, 2019",9:00p,New Orleans Pelicans,109,Los Angeles Clippers,134,"19,068",STAPLES Center
2863,"Mon, Nov 25, 2019",7:00p,Brooklyn Nets,108,Cleveland Cavaliers,106,"17,143",Rocket Mortgage Fieldhouse
2864,"Mon, Nov 25, 2019",7:00p,Orlando Magic,88,Detroit Pistons,103,"14,695",Little Caesars Arena
2865,"Mon, Nov 25, 2019",7:00p,Memphis Grizzlies,114,Indiana Pacers,126,"15,141",Bankers Life Fieldhouse
2866,"Mon, Nov 25, 2019",7:30p,Minnesota Timberwolves,125,Atlanta Hawks,113,"16,218",State Farm Arena
2867,"Mon, Nov 25, 2019",7:30p,Sacramento Kings,102,Boston Celtics,103,"19,156",TD Garden
2868,"Mon, Nov 25, 2019",7:30p,Charlotte Hornets,100,Miami Heat,117,"19,600",AmericanAirlines Arena
2869,"Mon, Nov 25, 2019",7:30p,Philadelphia 76ers,96,Toronto Raptors,101,"19,800",Scotiabank Arena
2870,"Mon, Nov 25, 2019",8:00p,Portland Trail Blazers,117,Chicago Bulls,94,"18,776",United Center
2871,"Mon, Nov 25, 2019",8:00p,Utah Jazz,118,Milwaukee Bucks,122,"17,385",Fiserv Forum
2872,"Mon, Nov 25, 2019",8:30p,Los Angeles Lakers,114,San Antonio Spurs,104,"18,498",AT&T Center
2873,"Mon, Nov 25, 2019",10:30p,Oklahoma City Thunder,100,Golden State Warriors,97,"18,064",Chase Center
2874,"Tue, Nov 26, 2019",8:30p,Los Angeles Clippers,114,Dallas Mavericks,99,"20,407",American Airlines Center
2875,"Tue, Nov 26, 2019",9:00p,Washington Wizards,104,Denver Nuggets,117,"18,673",Pepsi Center
2876,"Wed, Nov 27, 2019",7:00p,Brooklyn Nets,110,Boston Celtics,121,"19,156",TD Garden
2877,"Wed, Nov 27, 2019",7:00p,Detroit Pistons,101,Charlotte Hornets,102,"15,535",Spectrum Center
2878,"Wed, Nov 27, 2019",7:00p,Orlando Magic,116,Cleveland Cavaliers,104,"17,712",Rocket Mortgage Fieldhouse
2879,"Wed, Nov 27, 2019",7:00p,Utah Jazz,102,Indiana Pacers,121,"17,027",Bankers Life Fieldhouse
2880,"Wed, Nov 27, 2019",7:00p,Sacramento Kings,91,Philadelphia 76ers,97,"20,592",Wells Fargo Center
2881,"Wed, Nov 27, 2019",7:30p,New York Knicks,98,Toronto Raptors,126,"19,800",Scotiabank Arena
2882,"Wed, Nov 27, 2019",8:00p,Miami Heat,108,Houston Rockets,117,"18,055",Toyota Center
2883,"Wed, Nov 27, 2019",8:00p,Los Angeles Clippers,121,Memphis Grizzlies,119,"16,721",FedEx Forum
2884,"Wed, Nov 27, 2019",8:00p,Atlanta Hawks,102,Milwaukee Bucks,111,"17,525",Fiserv Forum
2885,"Wed, Nov 27, 2019",8:30p,Minnesota Timberwolves,113,San Antonio Spurs,101,"18,354",AT&T Center
2886,"Wed, Nov 27, 2019",9:00p,Washington Wizards,140,Phoenix Suns,132,"14,123",Talking Stick Resort Arena
2887,"Wed, Nov 27, 2019",9:30p,Los Angeles Lakers,114,New Orleans Pelicans,110,"18,626",Smoothie King Center
2888,"Wed, Nov 27, 2019",10:00p,Oklahoma City Thunder,119,Portland Trail Blazers,136,"19,870",Moda Center
2889,"Wed, Nov 27, 2019",10:30p,Chicago Bulls,90,Golden State Warriors,104,"18,064",Chase Center
2890,"Fri, Nov 29, 2019",12:00p,Boston Celtics,107,Brooklyn Nets,112,"17,732",Barclays Center
2891,"Fri, Nov 29, 2019",7:00p,Charlotte Hornets,110,Detroit Pistons,107,"15,006",Little Caesars Arena
2892,"Fri, Nov 29, 2019",7:00p,Toronto Raptors,90,Orlando Magic,83,"17,014",Amway Center
2893,"Fri, Nov 29, 2019",7:30p,Milwaukee Bucks,119,Cleveland Cavaliers,110,"19,432",Rocket Mortgage Fieldhouse
2894,"Fri, Nov 29, 2019",7:30p,Philadelphia 76ers,101,New York Knicks,95,"18,109",Madison Square Garden (IV)
2895,"Fri, Nov 29, 2019",8:00p,Atlanta Hawks,104,Indiana Pacers,105,"15,827",Bankers Life Fieldhouse
2896,"Fri, Nov 29, 2019",8:00p,Utah Jazz,103,Memphis Grizzlies,94,"16,605",FedEx Forum
2897,"Fri, Nov 29, 2019",8:00p,Golden State Warriors,105,Miami Heat,122,"19,600",AmericanAirlines Arena
2898,"Fri, Nov 29, 2019",8:00p,New Orleans Pelicans,104,Oklahoma City Thunder,109,"18,203",Chesapeake Energy Arena
2899,"Fri, Nov 29, 2019",8:30p,Los Angeles Clippers,97,San Antonio Spurs,107,"18,354",AT&T Center
2900,"Fri, Nov 29, 2019",9:00p,Dallas Mavericks,120,Phoenix Suns,113,"18,055",Talking Stick Resort Arena
2901,"Fri, Nov 29, 2019",10:00p,Chicago Bulls,103,Portland Trail Blazers,107,"20,139",Moda Center
2902,"Fri, Nov 29, 2019",10:30p,Washington Wizards,103,Los Angeles Lakers,125,"18,997",STAPLES Center
2903,"Sat, Nov 30, 2019",5:00p,Denver Nuggets,97,Sacramento Kings,100,"17,583",Golden 1 Center
2904,"Sat, Nov 30, 2019",7:00p,Indiana Pacers,116,Philadelphia 76ers,119,"20,517",Wells Fargo Center
2905,"Sat, Nov 30, 2019",8:00p,Atlanta Hawks,111,Houston Rockets,158,"18,055",Toyota Center
2906,"Sat, Nov 30, 2019",8:00p,Charlotte Hornets,96,Milwaukee Bucks,137,"17,550",Fiserv Forum
2907,"Sun, Dec 1, 2019",3:00p,Miami Heat,109,Brooklyn Nets,106,"17,026",Barclays Center
2908,"Sun, Dec 1, 2019",3:30p,Memphis Grizzlies,115,Minnesota Timberwolves,107,"12,276",Target Center
2909,"Sun, Dec 1, 2019",3:30p,Boston Celtics,113,New York Knicks,104,"18,005",Madison Square Garden (IV)
2910,"Sun, Dec 1, 2019",4:00p,Dallas Mavericks,114,Los Angeles Lakers,100,"18,997",STAPLES Center
2911,"Sun, Dec 1, 2019",5:00p,San Antonio Spurs,98,Detroit Pistons,132,"14,270",Little Caesars Arena
2912,"Sun, Dec 1, 2019",5:00p,Oklahoma City Thunder,107,New Orleans Pelicans,104,"15,427",Smoothie King Center
2913,"Sun, Dec 1, 2019",6:00p,Golden State Warriors,96,Orlando Magic,100,"15,052",Amway Center
2914,"Sun, Dec 1, 2019",6:00p,Utah Jazz,110,Toronto Raptors,130,"18,132",Scotiabank Arena
2915,"Sun, Dec 1, 2019",10:30p,Washington Wizards,125,Los Angeles Clippers,150,"19,068",STAPLES Center
2916,"Mon, Dec 2, 2019",7:00p,Phoenix Suns,109,Charlotte Hornets,104,"11,221",Spectrum Center
2917,"Mon, Dec 2, 2019",7:00p,Utah Jazz,94,Philadelphia 76ers,103,"20,208",Wells Fargo Center
2918,"Mon, Dec 2, 2019",7:30p,Golden State Warriors,79,Atlanta Hawks,104,"14,278",State Farm Arena
2919,"Mon, Dec 2, 2019",8:00p,Indiana Pacers,117,Memphis Grizzlies,104,"11,919",FedEx Forum
2920,"Mon, Dec 2, 2019",8:00p,New York Knicks,88,Milwaukee Bucks,132,"17,385",Fiserv Forum
2921,"Mon, Dec 2, 2019",10:00p,Chicago Bulls,113,Sacramento Kings,106,"17,257",Golden 1 Center
2922,"Tue, Dec 3, 2019",7:00p,Detroit Pistons,127,Cleveland Cavaliers,94,"17,504",Rocket Mortgage Fieldhouse
2923,"Tue, Dec 3, 2019",7:00p,Orlando Magic,127,Washington Wizards,120,"13,159",Capital One Arena
2924,"Tue, Dec 3, 2019",7:30p,Dallas Mavericks,118,New Orleans Pelicans,97,"14,664",Smoothie King Center
2925,"Tue, Dec 3, 2019",7:30p,Miami Heat,121,Toronto Raptors,110,"19,800",Scotiabank Arena
2926,"Tue, Dec 3, 2019",8:30p,Houston Rockets,133,San Antonio Spurs,135,"18,354",AT&T Center
2927,"Tue, Dec 3, 2019",9:00p,Los Angeles Lakers,105,Denver Nuggets,96,"19,658",Pepsi Center
2928,"Tue, Dec 3, 2019",10:00p,Portland Trail Blazers,97,Los Angeles Clippers,117,"19,068",STAPLES Center
2929,"Wed, Dec 4, 2019",7:00p,Golden State Warriors,91,Charlotte Hornets,106,"14,355",Spectrum Center
2930,"Wed, Dec 4, 2019",7:00p,Milwaukee Bucks,127,Detroit Pistons,103,"15,742",Little Caesars Arena
2931,"Wed, Dec 4, 2019",7:00p,Phoenix Suns,114,Orlando Magic,128,"15,176",Amway Center
2932,"Wed, Dec 4, 2019",7:30p,Brooklyn Nets,130,Atlanta Hawks,118,"15,694",State Farm Arena
2933,"Wed, Dec 4, 2019",7:30p,Miami Heat,93,Boston Celtics,112,"19,156",TD Garden
2934,"Wed, Dec 4, 2019",8:00p,Memphis Grizzlies,99,Chicago Bulls,106,"15,017",United Center
2935,"Wed, Dec 4, 2019",8:00p,Indiana Pacers,107,Oklahoma City Thunder,100,"18,203",Chesapeake Energy Arena
2936,"Wed, Dec 4, 2019",8:30p,Minnesota Timberwolves,114,Dallas Mavericks,121,"19,671",American Airlines Center
2937,"Wed, Dec 4, 2019",9:00p,Los Angeles Lakers,121,Utah Jazz,96,"18,306",Vivint Smart Home Arena
2938,"Wed, Dec 4, 2019",10:00p,Sacramento Kings,116,Portland Trail Blazers,127,"19,393",Moda Center
2939,"Thu, Dec 5, 2019",7:00p,Philadelphia 76ers,113,Washington Wizards,119,"16,554",Capital One Arena
2940,"Thu, Dec 5, 2019",7:30p,Denver Nuggets,129,New York Knicks,92,"18,171",Madison Square Garden (IV)
2941,"Thu, Dec 5, 2019",7:30p,Houston Rockets,119,Toronto Raptors,109,"19,800",Scotiabank Arena
2942,"Thu, Dec 5, 2019",8:00p,Phoenix Suns,139,New Orleans Pelicans,132,"15,607",Smoothie King Center
2943,"Fri, Dec 6, 2019",7:00p,Brooklyn Nets,111,Charlotte Hornets,104,"15,075",Spectrum Center
2944,"Fri, Dec 6, 2019",7:00p,Orlando Magic,93,Cleveland Cavaliers,87,"18,446",Rocket Mortgage Fieldhouse
2945,"Fri, Dec 6, 2019",7:00p,Indiana Pacers,101,Detroit Pistons,108,"14,894",Little Caesars Arena
2946,"Fri, Dec 6, 2019",8:00p,Denver Nuggets,95,Boston Celtics,108,"19,156",TD Garden
2947,"Fri, Dec 6, 2019",8:00p,Golden State Warriors,100,Chicago Bulls,98,"18,841",United Center
2948,"Fri, Dec 6, 2019",8:00p,Washington Wizards,103,Miami Heat,112,"19,600",AmericanAirlines Arena
2949,"Fri, Dec 6, 2019",8:00p,Minnesota Timberwolves,127,Oklahoma City Thunder,139,"18,203",Chesapeake Energy Arena
2950,"Fri, Dec 6, 2019",8:30p,Los Angeles Clippers,91,Milwaukee Bucks,119,"17,732",Fiserv Forum
2951,"Fri, Dec 6, 2019",8:30p,Sacramento Kings,104,San Antonio Spurs,105,"18,354",AT&T Center
2952,"Fri, Dec 6, 2019",10:30p,Los Angeles Lakers,136,Portland Trail Blazers,113,"19,912",Moda Center
2953,"Sat, Dec 7, 2019",2:00p,New Orleans Pelicans,84,Dallas Mavericks,130,"19,456",American Airlines Center
2954,"Sat, Dec 7, 2019",7:30p,Indiana Pacers,104,New York Knicks,103,"19,110",Madison Square Garden (IV)
2955,"Sat, Dec 7, 2019",7:30p,Cleveland Cavaliers,94,Philadelphia 76ers,141,"20,844",Wells Fargo Center
2956,"Sat, Dec 7, 2019",8:00p,Phoenix Suns,109,Houston Rockets,115,"18,055",Toyota Center
2957,"Sat, Dec 7, 2019",10:00p,Memphis Grizzlies,112,Utah Jazz,126,"18,306",Vivint Smart Home Arena
2958,"Sun, Dec 8, 2019",3:00p,Denver Nuggets,102,Brooklyn Nets,105,"16,679",Barclays Center
2959,"Sun, Dec 8, 2019",5:00p,Atlanta Hawks,122,Charlotte Hornets,107,"15,489",Spectrum Center
2960,"Sun, Dec 8, 2019",6:00p,Chicago Bulls,105,Miami Heat,110,"19,600",AmericanAirlines Arena
2961,"Sun, Dec 8, 2019",6:00p,Toronto Raptors,104,Philadelphia 76ers,110,"20,313",Wells Fargo Center
2962,"Sun, Dec 8, 2019",6:00p,Los Angeles Clippers,135,Washington Wizards,119,"15,946",Capital One Arena
2963,"Sun, Dec 8, 2019",7:00p,Sacramento Kings,110,Dallas Mavericks,106,"19,566",American Airlines Center
2964,"Sun, Dec 8, 2019",9:00p,Oklahoma City Thunder,108,Portland Trail Blazers,96,"19,393",Moda Center
2965,"Sun, Dec 8, 2019",9:30p,Minnesota Timberwolves,125,Los Angeles Lakers,142,"18,997",STAPLES Center
2966,"Mon, Dec 9, 2019",7:00p,Los Angeles Clippers,110,Indiana Pacers,99,"14,644",Bankers Life Fieldhouse
2967,"Mon, Dec 9, 2019",7:30p,Cleveland Cavaliers,88,Boston Celtics,110,"19,156",TD Garden
2968,"Mon, Dec 9, 2019",8:00p,Toronto Raptors,93,Chicago Bulls,92,"14,775",United Center
2969,"Mon, Dec 9, 2019",8:00p,Sacramento Kings,119,Houston Rockets,118,"18,055",Toyota Center
2970,"Mon, Dec 9, 2019",8:00p,Orlando Magic,101,Milwaukee Bucks,110,"17,385",Fiserv Forum
2971,"Mon, Dec 9, 2019",8:00p,Detroit Pistons,105,New Orleans Pelicans,103,"13,694",Smoothie King Center
2972,"Mon, Dec 9, 2019",9:00p,Minnesota Timberwolves,109,Phoenix Suns,125,"13,230",Talking Stick Resort Arena
2973,"Mon, Dec 9, 2019",9:00p,Oklahoma City Thunder,104,Utah Jazz,90,"18,306",Vivint Smart Home Arena
2974,"Mon, Dec 9, 2019",10:30p,Memphis Grizzlies,110,Golden State Warriors,102,"18,064",Chase Center
2975,"Tue, Dec 10, 2019",7:00p,Washington Wizards,107,Charlotte Hornets,114,"10,626",Spectrum Center
2976,"Tue, Dec 10, 2019",8:00p,Atlanta Hawks,121,Miami Heat,135,"19,600",AmericanAirlines Arena
2977,"Tue, Dec 10, 2019",8:00p,Denver Nuggets,92,Philadelphia 76ers,97,"20,591",Wells Fargo Center
2978,"Tue, Dec 10, 2019",10:00p,New York Knicks,87,Portland Trail Blazers,115,"19,393",Moda Center
2979,"Wed, Dec 11, 2019",7:00p,Houston Rockets,116,Cleveland Cavaliers,110,"17,122",Rocket Mortgage Fieldhouse
2980,"Wed, Dec 11, 2019",7:00p,Boston Celtics,117,Indiana Pacers,122,"15,637",Bankers Life Fieldhouse
2981,"Wed, Dec 11, 2019",7:00p,Los Angeles Lakers,96,Orlando Magic,87,"18,846",Amway Center
2982,"Wed, Dec 11, 2019",7:00p,Los Angeles Clippers,112,Toronto Raptors,92,"20,144",Scotiabank Arena
2983,"Wed, Dec 11, 2019",7:30p,Charlotte Hornets,113,Brooklyn Nets,108,"15,631",Barclays Center
2984,"Wed, Dec 11, 2019",8:00p,Atlanta Hawks,102,Chicago Bulls,136,"15,084",United Center
2985,"Wed, Dec 11, 2019",8:00p,Utah Jazz,127,Minnesota Timberwolves,116,"12,369",Target Center
2986,"Wed, Dec 11, 2019",9:00p,Memphis Grizzlies,115,Phoenix Suns,108,"12,254",Talking Stick Resort Arena
2987,"Wed, Dec 11, 2019",9:30p,New Orleans Pelicans,112,Milwaukee Bucks,127,"17,385",Fiserv Forum
2988,"Wed, Dec 11, 2019",10:00p,Oklahoma City Thunder,93,Sacramento Kings,94,"16,723",Golden 1 Center
2989,"Wed, Dec 11, 2019",10:30p,New York Knicks,124,Golden State Warriors,122,"18,064",Chase Center
2990,"Thu, Dec 12, 2019",8:00p,Philadelphia 76ers,115,Boston Celtics,109,"19,156",TD Garden
2991,"Thu, Dec 12, 2019",8:30p,Cleveland Cavaliers,117,San Antonio Spurs,109,"18,354",AT&T Center
2992,"Thu, Dec 12, 2019",9:00p,Dallas Mavericks,122,Detroit Pistons,111,"20,064",Mexico City Arena
2993,"Thu, Dec 12, 2019",10:30p,Portland Trail Blazers,99,Denver Nuggets,114,"18,828",Pepsi Center
2994,"Fri, Dec 13, 2019",7:00p,Los Angeles Lakers,113,Miami Heat,110,"20,013",AmericanAirlines Arena
2995,"Fri, Dec 13, 2019",7:00p,Houston Rockets,130,Orlando Magic,107,"16,335",Amway Center
2996,"Fri, Dec 13, 2019",7:00p,New Orleans Pelicans,109,Philadelphia 76ers,116,"20,620",Wells Fargo Center
2997,"Fri, Dec 13, 2019",7:30p,Indiana Pacers,110,Atlanta Hawks,100,"15,121",State Farm Arena
2998,"Fri, Dec 13, 2019",8:00p,Charlotte Hornets,83,Chicago Bulls,73,"18,377",United Center
2999,"Fri, Dec 13, 2019",8:00p,Milwaukee Bucks,127,Memphis Grizzlies,114,"16,109",FedEx Forum
3000,"Fri, Dec 13, 2019",9:00p,Golden State Warriors,106,Utah Jazz,114,"18,306",Vivint Smart Home Arena
3001,"Fri, Dec 13, 2019",9:30p,Los Angeles Clippers,124,Minnesota Timberwolves,117,"17,585",Target Center
3002,"Fri, Dec 13, 2019",10:00p,New York Knicks,103,Sacramento Kings,101,"17,583",Golden 1 Center
3003,"Sat, Dec 14, 2019",5:00p,San Antonio Spurs,121,Phoenix Suns,119,"20,013",Mexico City Arena
3004,"Sat, Dec 14, 2019",7:30p,Brooklyn Nets,102,Toronto Raptors,110,"19,800",Scotiabank Arena
3005,"Sat, Dec 14, 2019",8:00p,Los Angeles Clippers,106,Chicago Bulls,109,"18,426",United Center
3006,"Sat, Dec 14, 2019",8:00p,Washington Wizards,111,Memphis Grizzlies,128,"15,631",FedEx Forum
3007,"Sat, Dec 14, 2019",8:30p,Miami Heat,122,Dallas Mavericks,118,"20,333",American Airlines Center
3008,"Sat, Dec 14, 2019",8:30p,Cleveland Cavaliers,108,Milwaukee Bucks,125,"17,481",Fiserv Forum
3009,"Sat, Dec 14, 2019",9:00p,Oklahoma City Thunder,102,Denver Nuggets,110,"19,520",Pepsi Center
3010,"Sat, Dec 14, 2019",9:00p,Detroit Pistons,115,Houston Rockets,107,"18,055",Toyota Center
3011,"Sun, Dec 15, 2019",3:30p,Orlando Magic,130,New Orleans Pelicans,119,"15,388",Smoothie King Center
3012,"Sun, Dec 15, 2019",5:00p,Charlotte Hornets,85,Indiana Pacers,107,"16,061",Bankers Life Fieldhouse
3013,"Sun, Dec 15, 2019",6:00p,Los Angeles Lakers,101,Atlanta Hawks,96,"16,962",State Farm Arena
3014,"Sun, Dec 15, 2019",6:00p,Philadelphia 76ers,89,Brooklyn Nets,109,"17,732",Barclays Center
3015,"Sun, Dec 15, 2019",8:00p,New York Knicks,105,Denver Nuggets,111,"18,867",Pepsi Center
3016,"Sun, Dec 15, 2019",8:30p,Sacramento Kings,100,Golden State Warriors,79,"18,064",Chase Center
3017,"Mon, Dec 16, 2019",7:00p,Washington Wizards,133,Detroit Pistons,119,"14,632",Little Caesars Arena
3018,"Mon, Dec 16, 2019",7:30p,Cleveland Cavaliers,113,Toronto Raptors,133,"19,800",Scotiabank Arena
3019,"Mon, Dec 16, 2019",8:00p,San Antonio Spurs,107,Houston Rockets,109,"18,055",Toyota Center
3020,"Mon, Dec 16, 2019",8:00p,Miami Heat,111,Memphis Grizzlies,118,"14,021",FedEx Forum
3021,"Mon, Dec 16, 2019",8:00p,Dallas Mavericks,120,Milwaukee Bucks,116,"17,727",Fiserv Forum
3022,"Mon, Dec 16, 2019",8:00p,Chicago Bulls,106,Oklahoma City Thunder,109,"18,203",Chesapeake Energy Arena
3023,"Mon, Dec 16, 2019",9:00p,Portland Trail Blazers,111,Phoenix Suns,110,"14,193",Talking Stick Resort Arena
3024,"Tue, Dec 17, 2019",7:00p,Sacramento Kings,102,Charlotte Hornets,110,"13,229",Spectrum Center
3025,"Tue, Dec 17, 2019",7:00p,Los Angeles Lakers,102,Indiana Pacers,105,"17,923",Bankers Life Fieldhouse
3026,"Tue, Dec 17, 2019",7:30p,Atlanta Hawks,120,New York Knicks,143,"18,268",Madison Square Garden (IV)
